SiteID, 12915
Longitude, -123.75
Latitude, 40.46875
Year,Month,Day,Hour,Minute,SCORE-lite Power Output 100m
2006,1,1,0,0,2.862
2006,1,1,0,10,4.227
2006,1,1,0,20,2.213
2006,1,1,0,30,2.697
2006,1,1,0,40,1.845
2006,1,1,0,50,2.883
2006,1,1,1,0,3.0060000000000002
2006,1,1,1,10,2.5980000000000003
2006,1,1,1,20,2.2030000000000003
2006,1,1,1,30,2.329
2006,1,1,1,40,0.0
2006,1,1,1,50,2.392
2006,1,1,2,0,3.2310000000000003
2006,1,1,2,10,4.573
2006,1,1,2,20,1.9469999999999998
2006,1,1,2,30,4.051
2006,1,1,2,40,3.702
2006,1,1,2,50,3.824
2006,1,1,3,0,2.267
2006,1,1,3,10,3.187
2006,1,1,3,20,3.503
2006,1,1,3,30,3.4819999999999998
2006,1,1,3,40,3.431
2006,1,1,3,50,5.7
2006,1,1,4,0,9.059
2006,1,1,4,10,11.093
2006,1,1,4,20,17.836
2006,1,1,4,30,17.387
2006,1,1,4,40,16.048
2006,1,1,4,50,14.527000000000001
2006,1,1,5,0,15.995
2006,1,1,5,10,18.354
2006,1,1,5,20,16.45
2006,1,1,5,30,16.16
2006,1,1,5,40,16.051
2006,1,1,5,50,18.627
2006,1,1,6,0,17.926
2006,1,1,6,10,22.366
2006,1,1,6,20,14.808
2006,1,1,6,30,19.492
2006,1,1,6,40,26.636999999999997
2006,1,1,6,50,28.088
2006,1,1,7,0,29.968000000000004
2006,1,1,7,10,30.0
2006,1,1,7,20,30.0
2006,1,1,7,30,30.0
2006,1,1,7,40,29.461
2006,1,1,7,50,30.0
2006,1,1,8,0,30.0
2006,1,1,8,10,30.0
2006,1,1,8,20,30.0
2006,1,1,8,30,30.0
2006,1,1,8,40,30.0
2006,1,1,8,50,29.386999999999997
2006,1,1,9,0,27.999000000000002
2006,1,1,9,10,30.0
2006,1,1,9,20,28.669
2006,1,1,9,30,30.0
2006,1,1,9,40,30.0
2006,1,1,9,50,30.0
2006,1,1,10,0,30.0
2006,1,1,10,10,30.0
2006,1,1,10,20,30.0
2006,1,1,10,30,30.0
2006,1,1,10,40,30.0
2006,1,1,10,50,29.391
2006,1,1,11,0,30.0
2006,1,1,11,10,30.0
2006,1,1,11,20,30.0
2006,1,1,11,30,29.014
2006,1,1,11,40,30.0
2006,1,1,11,50,30.0
2006,1,1,12,0,30.0
2006,1,1,12,10,30.0
2006,1,1,12,20,30.0
2006,1,1,12,30,30.0
2006,1,1,12,40,29.206
2006,1,1,12,50,29.914
2006,1,1,13,0,29.855999999999998
2006,1,1,13,10,30.0
2006,1,1,13,20,30.0
2006,1,1,13,30,28.671
2006,1,1,13,40,30.0
2006,1,1,13,50,30.0
2006,1,1,14,0,29.939
2006,1,1,14,10,29.945999999999998
2006,1,1,14,20,29.679000000000002
2006,1,1,14,30,27.825
2006,1,1,14,40,30.0
2006,1,1,14,50,29.090999999999998
2006,1,1,15,0,29.199
2006,1,1,15,10,30.0
2006,1,1,15,20,30.0
2006,1,1,15,30,30.0
2006,1,1,15,40,30.0
2006,1,1,15,50,30.0
2006,1,1,16,0,29.859
2006,1,1,16,10,30.0
2006,1,1,16,20,30.0
2006,1,1,16,30,30.0
2006,1,1,16,40,29.590999999999998
2006,1,1,16,50,28.171999999999997
2006,1,1,17,0,30.0
2006,1,1,17,10,29.469
2006,1,1,17,20,30.0
2006,1,1,17,30,30.0
2006,1,1,17,40,29.401
2006,1,1,17,50,28.229
2006,1,1,18,0,30.0
2006,1,1,18,10,29.75
2006,1,1,18,20,29.768
2006,1,1,18,30,30.0
2006,1,1,18,40,29.154
2006,1,1,18,50,30.0
2006,1,1,19,0,30.0
2006,1,1,19,10,30.0
2006,1,1,19,20,30.0
2006,1,1,19,30,28.921999999999997
2006,1,1,19,40,28.521
2006,1,1,19,50,29.878
2006,1,1,20,0,30.0
2006,1,1,20,10,29.66
2006,1,1,20,20,27.75
2006,1,1,20,30,30.0
2006,1,1,20,40,30.0
2006,1,1,20,50,28.561
2006,1,1,21,0,30.0
2006,1,1,21,10,29.078000000000003
2006,1,1,21,20,30.0
2006,1,1,21,30,29.813000000000002
2006,1,1,21,40,27.429000000000002
2006,1,1,21,50,25.965
2006,1,1,22,0,27.741
2006,1,1,22,10,30.0
2006,1,1,22,20,29.083000000000002
2006,1,1,22,30,27.403000000000002
2006,1,1,22,40,22.244
2006,1,1,22,50,20.289
2006,1,1,23,0,26.379
2006,1,1,23,10,24.038
2006,1,1,23,20,24.086
2006,1,1,23,30,24.839000000000002
2006,1,1,23,40,23.393
2006,1,1,23,50,30.0
2006,1,2,0,0,29.566
2006,1,2,0,10,30.0
2006,1,2,0,20,30.0
2006,1,2,0,30,29.184
2006,1,2,0,40,30.0
2006,1,2,0,50,30.0
2006,1,2,1,0,30.0
2006,1,2,1,10,30.0
