SiteID, 12987
Longitude, -124.3125
Latitude, 40.5625
Year,Month,Day,Hour,Minute,SCORE-lite Power Output 100m
2006,1,1,0,0,4.779
2006,1,1,0,10,5.071000000000001
2006,1,1,0,20,4.053999999999999
2006,1,1,0,30,3.25
2006,1,1,0,40,4.356
2006,1,1,0,50,4.944
2006,1,1,1,0,3.845
2006,1,1,1,10,3.687
2006,1,1,1,20,3.5069999999999997
2006,1,1,1,30,3.178
2006,1,1,1,40,6.457999999999999
2006,1,1,1,50,4.388
2006,1,1,2,0,5.4239999999999995
2006,1,1,2,10,3.949
2006,1,1,2,20,5.819
2006,1,1,2,30,5.018
2006,1,1,2,40,5.465
2006,1,1,2,50,7.805
2006,1,1,3,0,8.244
2006,1,1,3,10,9.936
2006,1,1,3,20,12.732000000000001
2006,1,1,3,30,12.867
2006,1,1,3,40,15.565
2006,1,1,3,50,10.74
2006,1,1,4,0,13.744000000000002
2006,1,1,4,10,14.356
2006,1,1,4,20,15.258
2006,1,1,4,30,16.489
2006,1,1,4,40,22.866
2006,1,1,4,50,21.266
2006,1,1,5,0,22.111
2006,1,1,5,10,24.081
2006,1,1,5,20,22.34
2006,1,1,5,30,27.234
2006,1,1,5,40,23.891
2006,1,1,5,50,27.647
2006,1,1,6,0,25.935
2006,1,1,6,10,27.081
2006,1,1,6,20,29.799
2006,1,1,6,30,30.0
2006,1,1,6,40,27.079
2006,1,1,6,50,29.316
2006,1,1,7,0,30.0
2006,1,1,7,10,27.711
2006,1,1,7,20,29.03
2006,1,1,7,30,26.049
2006,1,1,7,40,29.241
2006,1,1,7,50,30.0
2006,1,1,8,0,30.0
2006,1,1,8,10,30.0
2006,1,1,8,20,30.0
2006,1,1,8,30,30.0
2006,1,1,8,40,30.0
2006,1,1,8,50,30.0
2006,1,1,9,0,27.576999999999998
2006,1,1,9,10,28.848000000000003
2006,1,1,9,20,28.031
2006,1,1,9,30,30.0
2006,1,1,9,40,29.166
2006,1,1,9,50,30.0
2006,1,1,10,0,28.889
2006,1,1,10,10,30.0
2006,1,1,10,20,30.0
2006,1,1,10,30,28.726
2006,1,1,10,40,30.0
2006,1,1,10,50,29.56
2006,1,1,11,0,29.976999999999997
2006,1,1,11,10,29.834
2006,1,1,11,20,30.0
2006,1,1,11,30,30.0
2006,1,1,11,40,29.479
2006,1,1,11,50,30.0
2006,1,1,12,0,28.366
2006,1,1,12,10,29.988000000000003
2006,1,1,12,20,30.0
2006,1,1,12,30,29.233
2006,1,1,12,40,30.0
2006,1,1,12,50,29.63
2006,1,1,13,0,28.936999999999998
2006,1,1,13,10,30.0
2006,1,1,13,20,29.549
2006,1,1,13,30,28.281
2006,1,1,13,40,30.0
2006,1,1,13,50,30.0
2006,1,1,14,0,29.344
2006,1,1,14,10,29.357
2006,1,1,14,20,30.0
2006,1,1,14,30,30.0
2006,1,1,14,40,29.22
2006,1,1,14,50,28.129
2006,1,1,15,0,29.430999999999997
2006,1,1,15,10,30.0
2006,1,1,15,20,30.0
2006,1,1,15,30,29.066999999999997
2006,1,1,15,40,30.0
2006,1,1,15,50,30.0
2006,1,1,16,0,29.180999999999997
2006,1,1,16,10,29.549
2006,1,1,16,20,30.0
2006,1,1,16,30,30.0
2006,1,1,16,40,30.0
2006,1,1,16,50,28.316999999999997
2006,1,1,17,0,30.0
2006,1,1,17,10,30.0
2006,1,1,17,20,30.0
2006,1,1,17,30,30.0
2006,1,1,17,40,30.0
2006,1,1,17,50,28.73
2006,1,1,18,0,29.53
2006,1,1,18,10,29.554000000000002
2006,1,1,18,20,30.0
2006,1,1,18,30,30.0
2006,1,1,18,40,30.0
2006,1,1,18,50,29.065
2006,1,1,19,0,29.669
2006,1,1,19,10,30.0
2006,1,1,19,20,30.0
2006,1,1,19,30,30.0
2006,1,1,19,40,29.37
2006,1,1,19,50,30.0
2006,1,1,20,0,30.0
2006,1,1,20,10,30.0
2006,1,1,20,20,29.840999999999998
2006,1,1,20,30,30.0
2006,1,1,20,40,29.283
2006,1,1,20,50,30.0
2006,1,1,21,0,30.0
2006,1,1,21,10,30.0
2006,1,1,21,20,29.776999999999997
2006,1,1,21,30,28.864
2006,1,1,21,40,29.993000000000002
2006,1,1,21,50,30.0
2006,1,1,22,0,28.385
2006,1,1,22,10,30.0
2006,1,1,22,20,29.998
2006,1,1,22,30,30.0
2006,1,1,22,40,28.238000000000003
2006,1,1,22,50,30.0
2006,1,1,23,0,29.919
2006,1,1,23,10,30.0
2006,1,1,23,20,29.480999999999998
2006,1,1,23,30,30.0
2006,1,1,23,40,27.838
2006,1,1,23,50,30.0
2006,1,2,0,0,30.0
2006,1,2,0,10,29.456999999999997
2006,1,2,0,20,30.0
2006,1,2,0,30,28.595
2006,1,2,0,40,28.651999999999997
2006,1,2,0,50,28.16
2006,1,2,1,0,30.0
2006,1,2,1,10,29.649
2006,1,2,1,20,29.564
2006,1,2,1,30,30.0
2006,1,2,1,40,29.441999999999997
2006,1,2,1,50,29.732
2006,1,2,2,0,30.0
2006,1,2,2,10,29.631
2006,1,2,2,20,30.0
2006,1,2,2,30,26.324
2006,1,2,2,40,23.153000000000002
2006,1,2,2,50,28.016
2006,1,2,3,0,28.929000000000002
2006,1,2,3,10,28.951999999999998
2006,1,2,3,20,28.921999999999997
2006,1,2,3,30,29.823
2006,1,2,3,40,28.699
2006,1,2,3,50,29.848000000000003
2006,1,2,4,0,30.0
2006,1,2,4,10,29.63
2006,1,2,4,20,30.0
2006,1,2,4,30,30.0
2006,1,2,4,40,28.185
2006,1,2,4,50,28.948
2006,1,2,5,0,26.879
2006,1,2,5,10,24.066
2006,1,2,5,20,21.61
2006,1,2,5,30,15.027999999999999
2006,1,2,5,40,17.092
2006,1,2,5,50,13.345999999999998
2006,1,2,6,0,11.833
2006,1,2,6,10,8.126
2006,1,2,6,20,9.683
2006,1,2,6,30,6.919
2006,1,2,6,40,6.789
2006,1,2,6,50,10.489
2006,1,2,7,0,6.327000000000001
2006,1,2,7,10,6.5360000000000005
2006,1,2,7,20,4.896
2006,1,2,7,30,3.9810000000000003
