SiteID, 12997
Longitude, -124.375
Latitude, 40.59375
Year,Month,Day,Hour,Minute,SCORE-lite Power Output 100m
2006,1,1,0,0,3.662
2006,1,1,0,10,5.244
2006,1,1,0,20,4.508
2006,1,1,0,30,2.342
2006,1,1,0,40,3.23
2006,1,1,0,50,4.684
2006,1,1,1,0,2.136
2006,1,1,1,10,4.494
2006,1,1,1,20,4.141
2006,1,1,1,30,3.32
2006,1,1,1,40,5.695
2006,1,1,1,50,7.846
2006,1,1,2,0,5.813
2006,1,1,2,10,3.235
2006,1,1,2,20,7.72
2006,1,1,2,30,4.978
2006,1,1,2,40,5.897
2006,1,1,2,50,7.627999999999999
2006,1,1,3,0,8.116
2006,1,1,3,10,11.839
2006,1,1,3,20,9.611
2006,1,1,3,30,15.299000000000001
2006,1,1,3,40,14.642999999999999
2006,1,1,3,50,16.674
2006,1,1,4,0,14.216
2006,1,1,4,10,13.761
2006,1,1,4,20,17.262999999999998
2006,1,1,4,30,19.805999999999997
2006,1,1,4,40,19.98
2006,1,1,4,50,22.116
2006,1,1,5,0,21.458000000000002
2006,1,1,5,10,25.835
2006,1,1,5,20,23.076999999999998
2006,1,1,5,30,23.355999999999998
2006,1,1,5,40,25.545
2006,1,1,5,50,27.66
2006,1,1,6,0,28.941
2006,1,1,6,10,25.89
2006,1,1,6,20,28.185
2006,1,1,6,30,30.0
2006,1,1,6,40,30.0
2006,1,1,6,50,30.0
2006,1,1,7,0,30.0
2006,1,1,7,10,30.0
2006,1,1,7,20,28.248
2006,1,1,7,30,30.0
2006,1,1,7,40,30.0
2006,1,1,7,50,28.566
2006,1,1,8,0,30.0
2006,1,1,8,10,30.0
2006,1,1,8,20,29.278000000000002
2006,1,1,8,30,30.0
2006,1,1,8,40,30.0
2006,1,1,8,50,30.0
2006,1,1,9,0,29.406
2006,1,1,9,10,30.0
2006,1,1,9,20,30.0
2006,1,1,9,30,30.0
2006,1,1,9,40,27.114
2006,1,1,9,50,30.0
2006,1,1,10,0,30.0
2006,1,1,10,10,29.745
2006,1,1,10,20,30.0
2006,1,1,10,30,29.259
2006,1,1,10,40,29.627
2006,1,1,10,50,28.873
2006,1,1,11,0,30.0
2006,1,1,11,10,30.0
2006,1,1,11,20,30.0
2006,1,1,11,30,29.775
2006,1,1,11,40,28.105999999999998
2006,1,1,11,50,30.0
2006,1,1,12,0,30.0
2006,1,1,12,10,11.511
2006,1,1,12,20,0.972
2006,1,1,12,30,7.526
2006,1,1,12,40,30.0
2006,1,1,12,50,27.08
2006,1,1,13,0,28.28
2006,1,1,13,10,30.0
2006,1,1,13,20,28.526999999999997
2006,1,1,13,30,30.0
2006,1,1,13,40,30.0
2006,1,1,13,50,29.82
2006,1,1,14,0,30.0
2006,1,1,14,10,28.886999999999997
2006,1,1,14,20,29.308000000000003
2006,1,1,14,30,29.433000000000003
2006,1,1,14,40,30.0
2006,1,1,14,50,30.0
2006,1,1,15,0,29.014
2006,1,1,15,10,30.0
2006,1,1,15,20,30.0
2006,1,1,15,30,29.386
2006,1,1,15,40,30.0
2006,1,1,15,50,29.366999999999997
2006,1,1,16,0,30.0
2006,1,1,16,10,30.0
2006,1,1,16,20,29.535
2006,1,1,16,30,30.0
2006,1,1,16,40,30.0
2006,1,1,16,50,30.0
2006,1,1,17,0,30.0
2006,1,1,17,10,29.736
2006,1,1,17,20,30.0
2006,1,1,17,30,30.0
2006,1,1,17,40,30.0
2006,1,1,17,50,29.311999999999998
2006,1,1,18,0,27.744
2006,1,1,18,10,30.0
2006,1,1,18,20,29.494
2006,1,1,18,30,30.0
2006,1,1,18,40,30.0
2006,1,1,18,50,30.0
2006,1,1,19,0,30.0
2006,1,1,19,10,30.0
2006,1,1,19,20,27.256999999999998
2006,1,1,19,30,30.0
2006,1,1,19,40,29.956
2006,1,1,19,50,30.0
2006,1,1,20,0,30.0
2006,1,1,20,10,28.322
2006,1,1,20,20,28.891
2006,1,1,20,30,30.0
2006,1,1,20,40,28.21
2006,1,1,20,50,30.0
2006,1,1,21,0,28.414
2006,1,1,21,10,29.906
2006,1,1,21,20,30.0
2006,1,1,21,30,29.13
2006,1,1,21,40,29.587
2006,1,1,21,50,30.0
2006,1,1,22,0,29.956999999999997
2006,1,1,22,10,30.0
2006,1,1,22,20,29.131999999999998
2006,1,1,22,30,29.693
2006,1,1,22,40,30.0
2006,1,1,22,50,29.145
2006,1,1,23,0,28.397
2006,1,1,23,10,26.903000000000002
2006,1,1,23,20,29.730999999999998
2006,1,1,23,30,30.0
2006,1,1,23,40,30.0
2006,1,1,23,50,29.756
2006,1,2,0,0,29.189
2006,1,2,0,10,29.993000000000002
2006,1,2,0,20,30.0
2006,1,2,0,30,29.314
2006,1,2,0,40,28.658
2006,1,2,0,50,30.0
2006,1,2,1,0,30.0
2006,1,2,1,10,27.174
2006,1,2,1,20,28.85
2006,1,2,1,30,29.941
2006,1,2,1,40,30.0
2006,1,2,1,50,29.569000000000003
2006,1,2,2,0,29.868000000000002
2006,1,2,2,10,30.0
2006,1,2,2,20,29.814
2006,1,2,2,30,28.734
2006,1,2,2,40,28.503
2006,1,2,2,50,27.353
2006,1,2,3,0,27.769000000000002
2006,1,2,3,10,30.0
2006,1,2,3,20,29.226999999999997
2006,1,2,3,30,29.903000000000002
2006,1,2,3,40,28.153000000000002
2006,1,2,3,50,28.728
2006,1,2,4,0,30.0
2006,1,2,4,10,30.0
2006,1,2,4,20,30.0
2006,1,2,4,30,29.913
2006,1,2,4,40,30.0
2006,1,2,4,50,30.0
2006,1,2,5,0,30.0
2006,1,2,5,10,24.179000000000002
2006,1,2,5,20,22.43
2006,1,2,5,30,20.734
2006,1,2,5,40,18.823
2006,1,2,5,50,18.557000000000002
2006,1,2,6,0,14.453
2006,1,2,6,10,10.565
2006,1,2,6,20,10.005
2006,1,2,6,30,10.076
2006,1,2,6,40,8.802999999999999
2006,1,2,6,50,7.962000000000001
2006,1,2,7,0,6.421
2006,1,2,7,10,0.0
2006,1,2,7,20,3.108
2006,1,2,7,30,3.907
2006,1,2,7,40,0.0
2006,1,2,7,50,2.5140000000000002
2006,1,2,8,0,0.0
2006,1,2,8,10,0.345
2006,1,2,8,20,0.384
2006,1,2,8,30,0.884
2006,1,2,8,40,1.2990000000000002
2006,1,2,8,50,4.128
2006,1,2,9,0,2.964
2006,1,2,9,10,0.0
2006,1,2,9,20,2.036
2006,1,2,9,30,2.987
2006,1,2,9,40,1.8880000000000001
2006,1,2,9,50,0.722
2006,1,2,10,0,1.84
2006,1,2,10,10,0.381
2006,1,2,10,20,0.736
2006,1,2,10,30,3.008
2006,1,2,10,40,4.013999999999999
2006,1,2,10,50,3.645
2006,1,2,11,0,4.127
2006,1,2,11,10,3.089
2006,1,2,11,20,4.381
2006,1,2,11,30,4.309
2006,1,2,11,40,3.807
2006,1,2,11,50,4.008
2006,1,2,12,0,4.421
2006,1,2,12,10,5.598
2006,1,2,12,20,5.15
2006,1,2,12,30,8.425
2006,1,2,12,40,9.797
2006,1,2,12,50,14.765999999999998
2006,1,2,13,0,16.624000000000002
2006,1,2,13,10,19.847
2006,1,2,13,20,17.924
2006,1,2,13,30,19.45
2006,1,2,13,40,20.733
2006,1,2,13,50,21.638
2006,1,2,14,0,18.680999999999997
2006,1,2,14,10,22.84
2006,1,2,14,20,22.412
2006,1,2,14,30,16.053
2006,1,2,14,40,16.873
2006,1,2,14,50,16.68
2006,1,2,15,0,18.754
2006,1,2,15,10,23.419
2006,1,2,15,20,13.113
2006,1,2,15,30,17.367
2006,1,2,15,40,13.677999999999999
2006,1,2,15,50,11.831
2006,1,2,16,0,15.915
2006,1,2,16,10,16.158
2006,1,2,16,20,14.204
2006,1,2,16,30,11.67
2006,1,2,16,40,12.237
2006,1,2,16,50,12.149000000000001
2006,1,2,17,0,11.263
2006,1,2,17,10,13.792
2006,1,2,17,20,11.561
2006,1,2,17,30,11.357000000000001
2006,1,2,17,40,10.362
2006,1,2,17,50,9.861
2006,1,2,18,0,8.871
2006,1,2,18,10,9.982999999999999
2006,1,2,18,20,7.263
2006,1,2,18,30,5.609
2006,1,2,18,40,6.187
2006,1,2,18,50,4.562
2006,1,2,19,0,5.444
2006,1,2,19,10,4.4110000000000005
2006,1,2,19,20,2.42
2006,1,2,19,30,3.8739999999999997
2006,1,2,19,40,1.901
2006,1,2,19,50,4.564
2006,1,2,20,0,3.1210000000000004
2006,1,2,20,10,3.346
2006,1,2,20,20,3.702
2006,1,2,20,30,1.018
2006,1,2,20,40,0.0
2006,1,2,20,50,2.298
2006,1,2,21,0,1.94
