SiteID, 12850
Longitude, -124.375
Latitude, 40.40625
Year,Month,Day,Hour,Minute,SCORE-lite Power Output 100m
2006,1,1,0,0,0.8
2006,1,1,0,10,1.358
2006,1,1,0,20,0.027999999999999997
2006,1,1,0,30,0.0
2006,1,1,0,40,0.385
2006,1,1,0,50,0.983
2006,1,1,1,0,0.677
2006,1,1,1,10,0.833
2006,1,1,1,20,1.2670000000000001
2006,1,1,1,30,0.865
2006,1,1,1,40,1.364
2006,1,1,1,50,0.0
2006,1,1,2,0,1.7630000000000001
2006,1,1,2,10,0.0
2006,1,1,2,20,3.0789999999999997
2006,1,1,2,30,3.049
2006,1,1,2,40,2.9989999999999997
2006,1,1,2,50,4.207
2006,1,1,3,0,4.928999999999999
2006,1,1,3,10,4.891
2006,1,1,3,20,7.984
2006,1,1,3,30,8.027000000000001
2006,1,1,3,40,7.723
2006,1,1,3,50,12.335999999999999
2006,1,1,4,0,10.123
2006,1,1,4,10,14.132
2006,1,1,4,20,14.109000000000002
2006,1,1,4,30,16.008
2006,1,1,4,40,16.552
2006,1,1,4,50,20.452
2006,1,1,5,0,21.43
2006,1,1,5,10,21.22
2006,1,1,5,20,24.845
2006,1,1,5,30,27.023000000000003
2006,1,1,5,40,28.119
2006,1,1,5,50,28.134
2006,1,1,6,0,30.0
2006,1,1,6,10,27.307
2006,1,1,6,20,29.186
2006,1,1,6,30,30.0
2006,1,1,6,40,30.0
2006,1,1,6,50,29.448
2006,1,1,7,0,30.0
2006,1,1,7,10,30.0
2006,1,1,7,20,29.094
2006,1,1,7,30,30.0
2006,1,1,7,40,30.0
2006,1,1,7,50,28.935
2006,1,1,8,0,29.653000000000002
2006,1,1,8,10,28.818
2006,1,1,8,20,28.525
2006,1,1,8,30,30.0
2006,1,1,8,40,28.480999999999998
2006,1,1,8,50,30.0
2006,1,1,9,0,29.733
2006,1,1,9,10,29.736
2006,1,1,9,20,28.705
2006,1,1,9,30,30.0
2006,1,1,9,40,27.418000000000003
2006,1,1,9,50,30.0
2006,1,1,10,0,30.0
2006,1,1,10,10,26.461
2006,1,1,10,20,30.0
2006,1,1,10,30,30.0
2006,1,1,10,40,30.0
2006,1,1,10,50,29.006
2006,1,1,11,0,30.0
2006,1,1,11,10,27.336
2006,1,1,11,20,29.808000000000003
2006,1,1,11,30,27.781
2006,1,1,11,40,28.678
2006,1,1,11,50,29.629
2006,1,1,12,0,30.0
2006,1,1,12,10,30.0
2006,1,1,12,20,30.0
2006,1,1,12,30,30.0
2006,1,1,12,40,30.0
2006,1,1,12,50,30.0
2006,1,1,13,0,30.0
2006,1,1,13,10,28.644000000000002
2006,1,1,13,20,29.511
2006,1,1,13,30,30.0
2006,1,1,13,40,30.0
2006,1,1,13,50,30.0
2006,1,1,14,0,30.0
2006,1,1,14,10,29.478
2006,1,1,14,20,29.518
2006,1,1,14,30,29.456999999999997
2006,1,1,14,40,30.0
2006,1,1,14,50,30.0
2006,1,1,15,0,30.0
2006,1,1,15,10,30.0
2006,1,1,15,20,30.0
2006,1,1,15,30,30.0
2006,1,1,15,40,30.0
2006,1,1,15,50,28.706999999999997
2006,1,1,16,0,29.153000000000002
2006,1,1,16,10,30.0
2006,1,1,16,20,30.0
2006,1,1,16,30,27.073
2006,1,1,16,40,27.930999999999997
2006,1,1,16,50,29.201999999999998
2006,1,1,17,0,30.0
2006,1,1,17,10,28.921
2006,1,1,17,20,29.363000000000003
2006,1,1,17,30,30.0
2006,1,1,17,40,30.0
2006,1,1,17,50,30.0
2006,1,1,18,0,30.0
2006,1,1,18,10,30.0
2006,1,1,18,20,30.0
2006,1,1,18,30,29.464000000000002
2006,1,1,18,40,28.559
2006,1,1,18,50,30.0
2006,1,1,19,0,30.0
2006,1,1,19,10,29.438000000000002
2006,1,1,19,20,30.0
2006,1,1,19,30,30.0
2006,1,1,19,40,30.0
2006,1,1,19,50,28.086
2006,1,1,20,0,27.305999999999997
2006,1,1,20,10,30.0
2006,1,1,20,20,30.0
2006,1,1,20,30,30.0
2006,1,1,20,40,28.589000000000002
2006,1,1,20,50,29.338
2006,1,1,21,0,26.793000000000003
2006,1,1,21,10,29.634
2006,1,1,21,20,28.275
2006,1,1,21,30,29.43
2006,1,1,21,40,29.62
2006,1,1,21,50,26.92
2006,1,1,22,0,29.553
2006,1,1,22,10,26.493000000000002
2006,1,1,22,20,28.375
2006,1,1,22,30,28.129
2006,1,1,22,40,27.319000000000003
2006,1,1,22,50,30.0
2006,1,1,23,0,29.61
2006,1,1,23,10,30.0
2006,1,1,23,20,27.209
2006,1,1,23,30,29.432
2006,1,1,23,40,28.54
2006,1,1,23,50,27.35
2006,1,2,0,0,23.044
2006,1,2,0,10,22.191
2006,1,2,0,20,19.464000000000002
2006,1,2,0,30,23.252
2006,1,2,0,40,21.236
2006,1,2,0,50,25.943
2006,1,2,1,0,28.557
2006,1,2,1,10,30.0
2006,1,2,1,20,30.0
2006,1,2,1,30,29.804000000000002
2006,1,2,1,40,26.623
2006,1,2,1,50,26.094
2006,1,2,2,0,25.796
2006,1,2,2,10,24.281
2006,1,2,2,20,23.287
2006,1,2,2,30,19.063
2006,1,2,2,40,25.01
2006,1,2,2,50,25.419
2006,1,2,3,0,28.98
2006,1,2,3,10,29.916999999999998
2006,1,2,3,20,28.649
2006,1,2,3,30,30.0
2006,1,2,3,40,30.0
2006,1,2,3,50,30.0
2006,1,2,4,0,30.0
2006,1,2,4,10,30.0
2006,1,2,4,20,30.0
2006,1,2,4,30,24.136
2006,1,2,4,40,16.504
2006,1,2,4,50,8.907
2006,1,2,5,0,11.323
2006,1,2,5,10,9.892000000000001
2006,1,2,5,20,4.74
2006,1,2,5,30,1.112
2006,1,2,5,40,4.796
2006,1,2,5,50,1.222
2006,1,2,6,0,4.273
2006,1,2,6,10,3.485
2006,1,2,6,20,4.0569999999999995
2006,1,2,6,30,2.531
2006,1,2,6,40,2.502
2006,1,2,6,50,2.394
2006,1,2,7,0,2.795
2006,1,2,7,10,0.894
2006,1,2,7,20,0.501
2006,1,2,7,30,0.187
2006,1,2,7,40,0.0
2006,1,2,7,50,0.0
2006,1,2,8,0,0.0
2006,1,2,8,10,0.0
2006,1,2,8,20,0.0
2006,1,2,8,30,0.0
2006,1,2,8,40,0.0
2006,1,2,8,50,1.547
2006,1,2,9,0,3.5789999999999997
2006,1,2,9,10,4.833
2006,1,2,9,20,4.805
2006,1,2,9,30,5.154
2006,1,2,9,40,0.0
2006,1,2,9,50,4.504
2006,1,2,10,0,0.0
2006,1,2,10,10,4.34
2006,1,2,10,20,3.4210000000000003
2006,1,2,10,30,3.944
2006,1,2,10,40,3.54
2006,1,2,10,50,5.025
2006,1,2,11,0,4.959
2006,1,2,11,10,7.979
2006,1,2,11,20,9.642000000000001
2006,1,2,11,30,3.315
2006,1,2,11,40,5.45
2006,1,2,11,50,5.8839999999999995
2006,1,2,12,0,6.002000000000001
2006,1,2,12,10,4.814
2006,1,2,12,20,5.936
2006,1,2,12,30,8.096
2006,1,2,12,40,8.234
2006,1,2,12,50,7.915
2006,1,2,13,0,14.366
2006,1,2,13,10,16.055
2006,1,2,13,20,22.355999999999998
2006,1,2,13,30,17.809
2006,1,2,13,40,18.977
2006,1,2,13,50,20.693
2006,1,2,14,0,18.27
2006,1,2,14,10,22.416999999999998
2006,1,2,14,20,23.497
2006,1,2,14,30,21.906999999999996
2006,1,2,14,40,19.776
2006,1,2,14,50,22.333000000000002
2006,1,2,15,0,19.918
2006,1,2,15,10,22.576
2006,1,2,15,20,23.925
2006,1,2,15,30,23.605
2006,1,2,15,40,21.29
2006,1,2,15,50,18.000999999999998
2006,1,2,16,0,20.248
2006,1,2,16,10,20.069000000000003
2006,1,2,16,20,20.387
2006,1,2,16,30,20.135
2006,1,2,16,40,23.695999999999998
2006,1,2,16,50,20.634
2006,1,2,17,0,18.583
2006,1,2,17,10,17.842
2006,1,2,17,20,17.748
2006,1,2,17,30,17.402
2006,1,2,17,40,15.624
2006,1,2,17,50,13.151
2006,1,2,18,0,13.205
2006,1,2,18,10,13.636
2006,1,2,18,20,11.831
2006,1,2,18,30,13.719000000000001
2006,1,2,18,40,12.777999999999999
2006,1,2,18,50,11.24
2006,1,2,19,0,8.748
2006,1,2,19,10,8.118
2006,1,2,19,20,8.571
2006,1,2,19,30,8.669
2006,1,2,19,40,5.364
2006,1,2,19,50,6.733
2006,1,2,20,0,5.1579999999999995
2006,1,2,20,10,5.544
2006,1,2,20,20,5.553
2006,1,2,20,30,4.686
2006,1,2,20,40,4.2
2006,1,2,20,50,3.7110000000000003
2006,1,2,21,0,2.917
2006,1,2,21,10,2.6489999999999996
2006,1,2,21,20,2.01
2006,1,2,21,30,0.778
2006,1,2,21,40,0.0
2006,1,2,21,50,1.7
2006,1,2,22,0,3.177
2006,1,2,22,10,0.5670000000000001
2006,1,2,22,20,0.76
2006,1,2,22,30,1.5859999999999999
2006,1,2,22,40,0.0
2006,1,2,22,50,0.523
2006,1,2,23,0,0.0
2006,1,2,23,10,0.0
2006,1,2,23,20,0.0
2006,1,2,23,30,0.0
2006,1,2,23,40,0.41
2006,1,2,23,50,0.6990000000000001
2006,1,3,0,0,0.0
2006,1,3,0,10,0.095
2006,1,3,0,20,0.0
2006,1,3,0,30,0.136
2006,1,3,0,40,0.0
2006,1,3,0,50,0.214
2006,1,3,1,0,0.374
2006,1,3,1,10,0.0
2006,1,3,1,20,0.0
2006,1,3,1,30,0.106
2006,1,3,1,40,0.59
2006,1,3,1,50,0.0
2006,1,3,2,0,0.0
2006,1,3,2,10,0.6890000000000001
2006,1,3,2,20,0.731
2006,1,3,2,30,0.568
2006,1,3,2,40,0.452
2006,1,3,2,50,1.1740000000000002
2006,1,3,3,0,0.9009999999999999
2006,1,3,3,10,1.722
2006,1,3,3,20,1.7169999999999999
2006,1,3,3,30,0.136
2006,1,3,3,40,2.175
2006,1,3,3,50,3.2030000000000003
2006,1,3,4,0,3.4360000000000004
2006,1,3,4,10,4.194
2006,1,3,4,20,4.002
2006,1,3,4,30,3.7960000000000003
2006,1,3,4,40,4.963
2006,1,3,4,50,5.206
2006,1,3,5,0,5.611000000000001
2006,1,3,5,10,7.047999999999999
2006,1,3,5,20,7.803
2006,1,3,5,30,9.585
2006,1,3,5,40,10.497
2006,1,3,5,50,12.34
2006,1,3,6,0,11.398
2006,1,3,6,10,14.638
2006,1,3,6,20,11.869000000000002
2006,1,3,6,30,17.326
2006,1,3,6,40,17.721
2006,1,3,6,50,18.922
2006,1,3,7,0,23.235
2006,1,3,7,10,22.225
2006,1,3,7,20,28.349
2006,1,3,7,30,29.99
2006,1,3,7,40,26.986
2006,1,3,7,50,21.682
2006,1,3,8,0,26.883000000000003
2006,1,3,8,10,29.439
2006,1,3,8,20,28.131
2006,1,3,8,30,28.127
2006,1,3,8,40,24.613000000000003
2006,1,3,8,50,27.94
2006,1,3,9,0,28.04
2006,1,3,9,10,30.0
2006,1,3,9,20,28.230999999999998
2006,1,3,9,30,28.845
2006,1,3,9,40,30.0
2006,1,3,9,50,29.636999999999997
2006,1,3,10,0,30.0
2006,1,3,10,10,27.424
2006,1,3,10,20,27.522
2006,1,3,10,30,28.049
2006,1,3,10,40,30.0
2006,1,3,10,50,30.0
2006,1,3,11,0,30.0
2006,1,3,11,10,30.0
2006,1,3,11,20,30.0
2006,1,3,11,30,29.583000000000002
2006,1,3,11,40,30.0
2006,1,3,11,50,27.905
2006,1,3,12,0,30.0
2006,1,3,12,10,30.0
2006,1,3,12,20,30.0
2006,1,3,12,30,29.802
2006,1,3,12,40,29.247
2006,1,3,12,50,29.75
2006,1,3,13,0,30.0
2006,1,3,13,10,30.0
2006,1,3,13,20,29.976999999999997
2006,1,3,13,30,29.453000000000003
2006,1,3,13,40,30.0
2006,1,3,13,50,30.0
2006,1,3,14,0,30.0
2006,1,3,14,10,30.0
2006,1,3,14,20,30.0
2006,1,3,14,30,29.884
2006,1,3,14,40,29.101
2006,1,3,14,50,30.0
2006,1,3,15,0,30.0
2006,1,3,15,10,30.0
2006,1,3,15,20,29.406
2006,1,3,15,30,29.691
2006,1,3,15,40,29.925
2006,1,3,15,50,30.0
2006,1,3,16,0,30.0
2006,1,3,16,10,30.0
2006,1,3,16,20,30.0
2006,1,3,16,30,28.435
2006,1,3,16,40,29.506999999999998
2006,1,3,16,50,27.136
2006,1,3,17,0,28.754
2006,1,3,17,10,30.0
2006,1,3,17,20,30.0
2006,1,3,17,30,28.498
2006,1,3,17,40,29.61
2006,1,3,17,50,30.0
2006,1,3,18,0,28.265
2006,1,3,18,10,27.819000000000003
2006,1,3,18,20,29.145
2006,1,3,18,30,30.0
2006,1,3,18,40,29.73
2006,1,3,18,50,30.0
2006,1,3,19,0,28.514
2006,1,3,19,10,29.125
2006,1,3,19,20,29.506999999999998
2006,1,3,19,30,30.0
2006,1,3,19,40,30.0
2006,1,3,19,50,30.0
2006,1,3,20,0,30.0
2006,1,3,20,10,30.0
2006,1,3,20,20,30.0
2006,1,3,20,30,30.0
2006,1,3,20,40,21.769000000000002
2006,1,3,20,50,7.83
2006,1,3,21,0,6.4670000000000005
2006,1,3,21,10,2.9789999999999996
2006,1,3,21,20,0.083
2006,1,3,21,30,1.501
2006,1,3,21,40,0.33899999999999997
2006,1,3,21,50,0.069
2006,1,3,22,0,0.0
2006,1,3,22,10,0.0
2006,1,3,22,20,0.0
2006,1,3,22,30,0.0
2006,1,3,22,40,0.0
